title,author,img_url,series_name,series_position,description,publishedDate,averageRating,pageCount,categories,publisher,language,previewLink,infoLink,isbn_10,isbn_13
"Wicked Lovely (Wicked Lovely, #1)",Melissa Marr,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327814035i/305234.jpg,,,"Fans of Sarah J. Maas and Holly Black won’t be able to resist the world of Melissa Marr's #1 New York Times bestselling series, full of faerie intrigue, mortal love, and courtly betrayal. Rule #3: Don't stare at invisible faeries. Aislinn has always seen faeries. Powerful and dangerous, they walk hidden in mortal world. Aislinn fears their cruelty—especially if they learn of her Sight—and wishes she were as blind to their presence as other teens. Rule #2: Don't speak to invisible faeries. Now faeries are stalking her. One of them, Keenan, who is equal parts terrifying and alluring, is trying to talk to her, asking questions Aislinn is afraid to answer. Rule #1: Don't ever attract their attention. But it's too late. Keenan is the Summer King who has sought his queen for nine centuries. Without her, summer itself will perish. He is determined that Aislinn will become the Summer Queen at any cost—regardless of her plans or desires. Suddenly none of the rules that have kept Aislinn safe are working anymore, and everything is on the line: her freedom, her best friend Seth, her life—everything.",2009-10-06,4.5,362,Young Adult Fiction,Harper Collins,en,"http://books.google.co.in/books?id=M7a0asTZ9LAC&printsec=frontcover&dq=Wicked+Lovely+(Wicked+Lovely,+%231)+Melissa+Marr&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=M7a0asTZ9LAC&source=gbs_api,0061975095,9780061975097
"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1369452302i/6752378.jpg,,,"From #1 New York Times and USA TODAY bestselling author Cassandra Clare and award-winning author Wesley Chu comes the second book in the Eldest Curses series, which continues the love story between Magnus Bane and Alec Lightwood. The Lost Book of the White is a Shadowhunters novel. Magnus Bane and Alec Lightwood are settling into domestic life with their son Max when the warlocks Ragnor Fell and Shinyun Jung break into their loft and steal a powerful spell book. Realizing that Ragnor and Shinyun are being controlled by a more sinister force, Magnus and Alec set out to stop them and recover the book before they can cause any more harm. With the help of Clary Fairchild, Jace Herondale, Isabelle Lightwood, and Simon Lovelace (who is fresh from the Shadowhunter Academy), they track the warlocks to Shanghai. But nothing is as it seems. Ragnor and Shinyun are working at the behest of a Greater Demon. Their goal is to open a Portal from the demon realms to Earth, flooding the city of Shanghai with dangerous demons. When a violent encounter causes Magnus’s magic to grow increasingly unstable, Alec and Magnus rally their friends to strike at the heart of the demon’s power. But what they find there is far stranger and more nefarious than they ever could have expected… Perfect for fans of Leigh Bardugo, Holly Black and Sarah J. Maas. Also by Cassandra Clare: The Dark Artifices: Lady Midnight Lord of Shadows Queen of Air and Darkness The Eldest Curses: The Red Scrolls of Magic",2020-09-01,0,348,Juvenile Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=uVceDgAAQBAJ&printsec=frontcover&dq=City+of+Fallen+Angels+(The+Mortal+Instruments,+%234)+Cassandra+Clare&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=uVceDgAAQBAJ&source=gbs_api,1471162117,9781471162114
"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1673566495i/76703559.jpg,,,"One of the best fantasy book series of the past decade - Time Magazine When magic has gone from the world and a vicious king rules from his throne of glass, an assassin comes to the castle. She is a prisoner, but if she can defeat twenty-three killers, thieves, and warriors in a competition to find the greatest assassin in the land, she will become the king's champion and earn her freedom. But the evil she encounters in the castle goes deep, and as dark forces gather on the horizon – forces which threaten to destroy her entire world – the assassin must take her place in a fight greater than she could ever have imagined. This is the epic, heart-stopping fantasy series that has turned #1 New York Times bestselling author Sarah J. Maas into a worldwide phenomenon. Fans new and old will dive into this ebook bundle containing the whole series: Throne of Glass, Crown of Midnight, Heir of Fire, Queen of Shadows, Empire of Storms, Tower of Dawn, the thrilling finale Kingdom of Ash, and the companion anthology The Assassin's Blade.",2020-12-03,0,2869,Fiction,Bloomsbury Publishing,en,"http://books.google.co.in/books?id=Aj8EEAAAQBAJ&printsec=frontcover&dq=Throne+of+Glass+(Throne+of+Glass,+%231)+Sarah+J.+Maas&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=Aj8EEAAAQBAJ&source=gbs_api,1526635240,9781526635242
"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460477747i/10025305.jpg,,,"Danger intensifies for the Shadowhunters. If the only way to save the world was to destroy what you loved most, would you do it? The clock is ticking. Everyone must choose. Passion. Power. Secrets. Enchantment. Danger closes in around the Shadowhunters in the third and final instalment of the bestselling Infernal Devices trilogy.",2014-01,0,564,Demonology,Unknown,en,"http://books.google.co.in/books?id=o6qNngEACAAJ&dq=Clockwork+Prince+(The+Infernal+Devices,+%232)+Cassandra+Clare&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=o6qNngEACAAJ&dq=Clockwork+Prince+(The+Infernal+Devices,+%232)+Cassandra+Clare&hl=&source=gbs_api",1406357006,9781406357004
The Alchemyst (The Secrets of the Immortal Nicholas Flamel #1),Michael Scott,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388237130i/3168250.jpg,,,"While working at pleasant but mundane summer jobs in San Francisco, fifteen-year-old twins, Sophie and Josh, suddenly find themselves caught up in the deadly, centuries-old struggle between rival alchemists, Nicholas Flamel and John Dee, over the possession of an ancient and powerful book holding the secret formulas for alchemy and everlasting life.",2010,4.5,404,Juvenile Fiction,Random House,en,http://books.google.co.in/books?id=hNTVW1LqWooC&dq=The+Alchemyst+(The+Secrets+of+the+Immortal+Nicholas+Flamel+%231)+Michael+Scott&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=hNTVW1LqWooC&dq=The+Alchemyst+(The+Secrets+of+the+Immortal+Nicholas+Flamel+%231)+Michael+Scott&hl=&source=gbs_api,0552562521,9780552562522
"Untamed (House of Night, #4)",P.C. Cast,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438037020i/2866718.jpg,,,"Life sucks when your friends are pissed at you. Just ask Zoey Redbird – she's become an expert on suckiness. In one week she has gone from having three boyfriends to having none, and from having a close group of friends who trusted and supported her, to being an outcast. Speaking of friends, the only two Zoey has left are undead and unMarked. And Neferet has declared war on humans, which Zoey knows in her heart is wrong. But will anyone listen to her? Zoey's adventures at vampyre finishing school take a wild and dangerous turn as loyalties are tested, shocking true intentions come to light, and an ancient evil is awakened in PC and Kristin Cast's spellbinding fourth House of Night novel. (Recommended for readers age 13 and older)",2010-04-01,4.5,353,Young Adult Fiction,St. Martin's Griffin,en,"http://books.google.co.in/books?id=8XXemE3SAJ4C&dq=Untamed+(House+of+Night,+%234)+P.C.+Cast&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=8XXemE3SAJ4C&dq=Untamed+(House+of+Night,+%234)+P.C.+Cast&hl=&source=gbs_api",1429931825,9781429931823
"Blue Bloods (Blue Bloods, #1)",Melissa de la Cruz,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1322281515i/872333.jpg,,,The sexy and secretive world of the Blue Bloods comes alive in a graphic novel adaptation of Book One in the best-selling series in which select teenagers from some of New York City's wealthiest and most socially prominent families learn a startling,2013-01-15,0,0,,Turtleback Books,en,"http://books.google.co.in/books?id=D-8QkwEACAAJ&dq=Blue+Bloods+(Blue+Bloods,+%231)+Melissa+de+la+Cruz&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=D-8QkwEACAAJ&dq=Blue+Bloods+(Blue+Bloods,+%231)+Melissa+de+la+Cruz&hl=&source=gbs_api",0606270647,9780606270649
"Inkspell (Inkworld, #2)",Cornelia Funke,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1395358683i/28195.jpg,,,"Although a year has passed, not a day goes by without Meggie thinking of the extraordinary events of Inkheart, and the story whose characters strode out of the pages, and changed her life forever. But for Dustfinger, the fire-eater, torn from his world of words, the need to return has become desperate. When he finds a crooked storyteller with the magical ability to read him back, he sets in motion a dangerous reversal that sees the characters of Inkheart transported to a charmed Inkworld, about to be fought over by rival rebels and princes. But can Meggie, Farid and Fenoglio 'write' the wrongs of a charmed world about to be fought over by rival princes and rebels?",2011-11-03,0,538,Juvenile Fiction,Chicken House,en,"http://books.google.co.in/books?id=TGtlBAAAQBAJ&printsec=frontcover&dq=Inkspell+(Inkworld,+%232)+Cornelia+Funke&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=TGtlBAAAQBAJ&dq=Inkspell+(Inkworld,+%232)+Cornelia+Funke&hl=&source=gbs_api",1906427984,9781906427986
"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1429676285i/42899.jpg,,,"In the shadows of the night in Caldwell, New York, there's a deadly turf war going on between vampires and their slayers. There also exists a secret band of brothers like no other - six vampire warriors, defenders of their race. Among them, none relishes killing their enemies more than Wrath, the leader of the Black Dagger Brotherhood... The only pure-bred vampire left on the planet, Wrath has a score to settle with the slayers who murdered his parents centuries ago. But when one of his most trusted fighters is killed - orphaning a half-breed daughter unaware of her heritage or her fate - Wrath must usher the beautiful female into the world of the undead... Racked by a restlessness in her body that wasn't there before, Beth Randall is helpless against the dangerously sexy man who comes to her at night with shadows in his eyes. His tales of brotherhood and blood frighten her. But his touch ignites a dawning hunger that threatens to consume them both...",2011-02-03,4.5,327,Fiction,Hachette UK,en,"http://books.google.co.in/books?id=dAJOCl3YY38C&printsec=frontcover&dq=Dark+Lover+(Black+Dagger+Brotherhood,+%231)+J.R.+Ward&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=dAJOCl3YY38C&source=gbs_api,0748129081,9780748129089
"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358259032i/11505797.jpg,,,"""You know that Abby Abernathy unexpectedly became Mrs. Maddox. But what do you really know? Why did Abby pop the question? What secrets were shared before the ceremony? Where did they spend their wedding night? Who else knew about it . . . and didn't tell? Everything about Abby and Travis's elopement was top-secret . . . until now. Fans of ""Beautiful Disaster"" and ""Walking Disaster"" will get all of their questions answered in this whirlwind tale of the wedding day (and night)...""--Provided by publisher.",2014-11-25,0,176,Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=sEOFBQAAQBAJ&printsec=frontcover&dq=Beautiful+Disaster+(Beautiful,+%231)+Jamie+McGuire&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=sEOFBQAAQBAJ&dq=Beautiful+Disaster+(Beautiful,+%231)+Jamie+McGuire&hl=&source=gbs_api",1501103075,9781501103070
The Catcher in the Rye,J.D. Salinger,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1398034300i/5107.jpg,,,"The Catcher in the Rye,"" written by J.D. Salinger and published in 1951, is a classic American novel that explores the themes of adolescence, alienation, and identity through the eyes of its protagonist, Holden Caulfield. The novel is set in the 1950s and follows Holden, a 16-year-old who has just been expelled from his prep school, Pencey Prep. Disillusioned with the world around him, Holden decides to leave Pencey early and spend a few days alone in New York City before returning home. Over the course of these days, Holden interacts with various people, including old friends, a former teacher, and strangers, all the while grappling with his feelings of loneliness and dissatisfaction. Holden is deeply troubled by the ""phoniness"" of the adult world and is haunted by the death of his younger brother, Allie, which has left a lasting impact on him. He fantasizes about being ""the catcher in the rye,"" a guardian who saves children from losing their innocence by catching them before they fall off a cliff into adulthooda. The novel ends with Holden in a mental institution, where he is being treated for a nervous breakdown. He expresses some hope for the future, indicating a possible path to recovery..",2025-01-22,0,232,Fiction,ببلومانيا للنشر والتوزيع,en,http://books.google.co.in/books?id=ScdAEQAAQBAJ&printsec=frontcover&dq=The+Catcher+in+the+Rye+J.D.+Salinger&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=ScdAEQAAQBAJ&source=gbs_api,,
"Hunted (House of Night, #5)",P.C. Cast,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438042897i/4134071.jpg,,,"Simplified Chinese edition of Hunted (House of Night, Book 5) by P. C. Cast. In Simplified Chinese. Distributed by Tsai Fong Books, Inc.",2009,5,340,Young Adult Fiction,Macmillan,en,"http://books.google.co.in/books?id=SOocnsPmflYC&dq=Hunted+(House+of+Night,+%235)+P.C.+Cast&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=SOocnsPmflYC&dq=Hunted+(House+of+Night,+%235)+P.C.+Cast&hl=&source=gbs_api",0312607504,9780312607500
"Poison Study (Study, #1)",Maria V. Snyder,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388519019i/60510.jpg,,,"Pilih satu: Mati dengan cara cepat atau mati perlahan-lahan.... Yelena sudah melakukan pembunuhan, dan karenanya akan dieksekusi. Namun dia mendapatkan tawaran yang menggiurkan dari Valek, tangan kanan sang Komandan: menjadi pencicip makanan Komandan. Yelena akan menyantap makanan ternikmat, tidur di istana..., dan tetap berisiko mati saat melakukan itu semua. Yelena, tentu saja memilih untuk terus hidup dengan menjadi pencicip makanan. Tapi Valek dengan sengaja memberikan racun di makanan Yelena. Itu adalah strategi Valek agar Yelena tidak berbuat jahat kepada Komandan. Yelena masih bisa terus hidup, asalkan setiap pagi dia menemui Valek untuk mendapat penawarnya. Malapetaka terus merundung Yelena. Begitu banyak yang ingin menghabisinya, tapi Yelena sering terhindar dari kematian karena ternyata dirinya pun mewarisi sihir, yang tak pernah dia ketahui. Sesuai Kode Tingkah Laku, penyihir yang ditemukan di Ixia akan dihabisi, berbeda dengan Sitia, tempat para penyihir bebas berkeliaran. Belum ada yang mengetahui tentang sihir Yelena, tapi dia punya satu kendala: dia belum dapat mengendalikan sihirnya. Akankah identitas Yelena terkuak? Apakah dia akan, sekali lagi, dihukum mati?",2018-12-10,0,392,Juvenile Fiction,Elex Media Komputindo,id,"http://books.google.co.in/books?id=utKdDwAAQBAJ&printsec=frontcover&dq=Poison+Study+(Study,+%231)+Maria+V.+Snyder&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=utKdDwAAQBAJ&source=gbs_api,6020486796,9786020486796
"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1362408146i/7791997.jpg,,,"The second book in the breathtaking New York Times bestselling Hush, Hush saga, soon to be a major motion picture! Nora should have known her life wouldn’t stay perfect for long. Despite starting a relationship with her bad boy guardian angel, Patch, and surviving an attempt on her life, things are not looking up. Patch is starting to pull away and Nora can’t figure out if it’s for her best interest or if his interest has shifted to her arch-enemy Marcie Millar. Not to mention that Nora is haunted by images of her father and starting to become obsessed with finding out what really happened to him that night he left for Portland and never came home. The farther Nora delves into the mystery of her father’s death, the more she comes to question if her Nephilim blood line has something to do with it as well as why she seems to be in danger more than the average girl when she has a guardian angel. Since Patch isn’t answering her questions, she has to start finding the answers on her own. But when she finds them, will she be able to count on Patch or are the things he’s hiding from her darker than she can imagine?",2010-10-19,0,464,Young Adult Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=1jDDg9YnYrgC&printsec=frontcover&dq=Crescendo+(Hush,+Hush,+%232)+Becca+Fitzpatrick&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=1jDDg9YnYrgC&dq=Crescendo+(Hush,+Hush,+%232)+Becca+Fitzpatrick&hl=&source=gbs_api",1442409622,9781442409620
"Fablehaven (Fablehaven, #1)",Brandon Mull,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460309528i/44652.jpg,,,"""Unlike the other Fablehaven books, this one is only half-finished...The missing ingredient is you!"" Get ready to write, draw, solve, and create, guided by the many activities inside.",2016-10-04,0,0,Juvenile Fiction,Unknown,en,"http://books.google.co.in/books?id=d-6PjwEACAAJ&dq=Fablehaven+(Fablehaven,+%231)+Brandon+Mull&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=d-6PjwEACAAJ&dq=Fablehaven+(Fablehaven,+%231)+Brandon+Mull&hl=&source=gbs_api",1629722413,9781629722412
"Among the Hidden (Shadow Children, #1)",Margaret Peterson Haddix,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388382796i/227651.jpg,,,"""Everything that had happened to Nina was real. She had real handcuffs on her wrists, real scars on her back, real fear flooding her mind. ""'They're going to kill me,' Nina whispered, and it was almost a relief to finally, finally give up hope."" In a society that allows no more than two children per family under penalty of death, third children are forced into hiding, or to live with false identity papers. In Among the Impostors, Nina Idi was arrested for treason for supposedly trying to trick the Population Police into arresting other students she said were illegal third children. Now she faces torture or death -- unless she agrees to betray three other imprisoned third children. Her dilemma intensifies when she meets the prisoners -- who are only ten, nine, and six. As she did so brilliantly in the Publishers Weekly best-selling Among the Hidden and in Among the Impostors, Margaret Peterson Haddix once again brings readers to a world in which nothing is as it seems -- a world in which an imprisonment leads to an adventure of mind, body, and spirit.",2002-06,5,167,Juvenile Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=Mbnle5X2yGYC&printsec=frontcover&dq=Among+the+Hidden+(Shadow+Children,+%231)+Margaret+Peterson+Haddix&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=Mbnle5X2yGYC&dq=Among+the+Hidden+(Shadow+Children,+%231)+Margaret+Peterson+Haddix&hl=&source=gbs_api",0689839057,9780689839054
"The Awakening (Darkest Powers, #2)",Kelley Armstrong,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1478986806i/5391115.jpg,,,"My name is Chloe Saunders and my life will never be the same again. All I wanted was to make friends, meet boys, and keep on being ordinary. I don't even know what that means anymore. It all started on the day that I saw my first ghost—and the ghost saw me. Now there are ghosts everywhere and they won't leave me alone. To top it all off, I somehow got myself locked up in Lyle House, a ""special home"" for troubled teens. Yet the home isn't what it seems. Don't tell anyone, but I think there might be more to my housemates than meets the eye. The question is, whose side are they on? It's up to me to figure out the dangerous secrets behind Lyle House . . . before its skeletons come back to haunt me.",2008-07-01,0,406,Juvenile Fiction,Harper Collins,en,"http://books.google.co.in/books?id=1o0UiwkIBbEC&dq=The+Awakening+(Darkest+Powers,+%232)+Kelley+Armstrong&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=1o0UiwkIBbEC&dq=The+Awakening+(Darkest+Powers,+%232)+Kelley+Armstrong&hl=&source=gbs_api",0061662690,9780061662690
"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460477703i/8755776.jpg,,,"When Jace vanishes with Sebastian, Clary and the Shadowhunters struggle to piece together their shattered world and Clary infiltrates the group planning the world's destruction.",2014-03-04,5,560,Juvenile Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=wK7sAgAAQBAJ&printsec=frontcover&dq=City+of+Lost+Souls+(The+Mortal+Instruments,+%235)+Cassandra+Clare&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=wK7sAgAAQBAJ&dq=City+of+Lost+Souls+(The+Mortal+Instruments,+%235)+Cassandra+Clare&hl=&source=gbs_api",1442416874,9781442416871
"Uglies (Uglies, #1)",Scott Westerfeld,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1654202671i/24770.jpg,,,"NOW A NO.1 FILM ON NETFLIX The first book in Scott Westerfeld's international bestselling Uglies series - over six million copies of the series have been sold worldwide! In Tally Youngblood’s world, looks matter. At sixteen everyone undergoes a transformation from “Ugly” to “Pretty” and is catapulted into a high-tech paradise where the only thing that matters is having a great time and you never have to worry or think for yourself. Tally can’t wait. But then, with just weeks to go to Tally’s birthday, her friend Shay runs away and the ugly truth about the world of the Pretties starts to reveal itself. What if the beauty of the Pretties utopia really is just skin deep? ‘Fast paced, exciting and thought-provoking.’ The Bookseller's Choice ‘Superb sci-fi.’ Amanda Craig, The Times Supplement ‘Westerfeld introduces thought-provoking issues’ Publishers Weekly ‘The longing for fairy-tale beauty has never looked so sinister’ Amanda Craig, The Times ‘With a beginning and ending that pack hefty punches, this introduction to a dystopic future promises an exciting series.’ Kirkus *starred review* ‘Naughty children, from Max in Maurice Sendak's Where the Wild Things Are, to Tally in Scott Westerfeld's Uglies trilogy, have the imagination and energy to go beyond convention.’ The Times ‘This exciting story makes you realise how important it is not to judge people by appearances.’ Newcastle Upon Tyne Journal ‘This book is a real thrill-ride and the world utterly convincing.’ Trashionista.com 'Fun, and the many by-the-skin-of-your-teeth escapes and hoverboard chases, plus the non-stop action plotting were enough to catch my attention and have me eagerly wanting more.’ The Book Smugglers Also by Scott Westerfeld: Pretties Specials Extras",2010-03-04,5,324,Juvenile Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=D9KwSCJtr8MC&printsec=frontcover&dq=Uglies+(Uglies,+%231)+Scott+Westerfeld&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=D9KwSCJtr8MC&dq=Uglies+(Uglies,+%231)+Scott+Westerfeld&hl=&source=gbs_api",1847389090,9781847389091
Brisingr (The Inheritance Cycle #3),Christopher Paolini,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1661030683i/2248573.jpg,,,"ERAGON When Eragon finds a polished stone in the forest, he thinks it is a lucky discovery - perhaps it will buy his family meat for the winter. But when the stone becomes a dragon hatchling, Eragon soon realizes he has stumbled upon a legacy nearly as old as the Empire itself. Overnight his simple life is shattered and he is thrust into a perilous new world of destiny, magic and power. With only an ancient sword and the advice of an old storyteller for guidance, can Eragon take up the mantle of the legendary Dragon Riders? ELDEST Eragon and his dragon, Saphira, have just saved the rebel state from destruction by the mighty forces of King Galbatorix, cruel ruler of the Empire. Now Eragon must travel to Ellesméra, land of the elves, for further training in magic and swordsmanship, the vital skills of the Dragon Rider. It is the journey of a lifetime, filled with awe-inspiring new places and people, each day a fresh adventure. But chaos and betrayal plague him at every turn, and as his cousin Roran fights a new battle back home in Carvahall, Eragon is put in even graver danger. . .",2009-11-24,3.5,1498,Juvenile Fiction,Random House,en,http://books.google.co.in/books?id=UB3H_qRStIEC&printsec=frontcover&dq=Brisingr+(The+Inheritance+Cycle+%233)+Christopher+Paolini&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=UB3H_qRStIEC&source=gbs_api,1409096823,9781409096825
"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1439792475i/4268157.jpg,,,No description available,2012,0,365,Dating (Social customs),Unknown,mk,"http://books.google.co.in/books?id=WF5VnwEACAAJ&dq=Perfect+Chemistry+(Perfect+Chemistry,+%231)+Simone+Elkeles&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=WF5VnwEACAAJ&dq=Perfect+Chemistry+(Perfect+Chemistry,+%231)+Simone+Elkeles&hl=&source=gbs_api",6084672051,9786084672050
"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1461353773i/8490112.jpg,,,"The first book in the New York Times bestselling epic fantasy trilogy by award-winning author Laini Taylor Around the world, black handprints are appearing on doorways, scorched there by winged strangers who have crept through a slit in the sky. In a dark and dusty shop, a devil's supply of human teeth grown dangerously low. And in the tangled lanes of Prague, a young art student is about to be caught up in a brutal otherworldly war. Meet Karou. She fills her sketchbooks with monsters that may or may not be real; she's prone to disappearing on mysterious ""errands""; she speaks many languages--not all of them human; and her bright blue hair actually grows out of her head that color. Who is she? That is the question that haunts her, and she's about to find out. When one of the strangers--beautiful, haunted Akiva--fixes his fire-colored eyes on her in an alley in Marrakesh, the result is blood and starlight, secrets unveiled, and a star-crossed love whose roots drink deep of a violent past. But will Karou live to regret learning the truth about herself?",2011-09-27,3.5,368,Young Adult Fiction,"Little, Brown Books for Young Readers",en,"http://books.google.co.in/books?id=cA0Mt-KEr8QC&dq=Daughter+of+Smoke+%26+Bone+(Daughter+of+Smoke+%26+Bone,+%231)+Laini+Taylor&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=cA0Mt-KEr8QC&dq=Daughter+of+Smoke+%26+Bone+(Daughter+of+Smoke+%26+Bone,+%231)+Laini+Taylor&hl=&source=gbs_api",0316192147,9780316192149
"Magyk (Septimus Heap, #1)",Angie Sage,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1404330986i/769483.jpg,,,"Enter the world of Septimus Heap, Wizard Apprentice. Magyk is his destiny. A powerful necromancer plans to seize control of all things Magykal. He has killed the Queen and locked up the Extraordinary Wizard. Now with Darke Magyk he will create a world filled with Darke creatures. But the Necromancer made one mistake. A vital detail he has overlooked means there is a boy who can stop him - the only problem is, the boy doesn't know it yet. For the Heap family, life as they know is about to change, and the most fantastically fast-paced adventure of confused identities, magyk and mayhem, begin.",2012-07-05,0,448,Juvenile Fiction,A&C Black,en,"http://books.google.co.in/books?id=q6spgrQD-EYC&printsec=frontcover&dq=Magyk+(Septimus+Heap,+%231)+Angie+Sage&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=q6spgrQD-EYC&dq=Magyk+(Septimus+Heap,+%231)+Angie+Sage&hl=&source=gbs_api",1408814935,9781408814932
"Obsidian (Lux, #1)",Jennifer L. Armentrout,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328275091i/12578077.jpg,,,"This DELUXE HARDCOVER EDITION features gorgeous sprayed edges with stenciled artwork and bonus content. This breathtaking collectible, available in the US and Canada, is a must have a must-have for any book lover. Discover the New York Times bestselling series from Jennifer L. Armentrout. Starting over sucks. When we moved to West Virginia right before my senior year, I'd pretty much resigned myself to thick accents, dodgy internet access, and a whole lot of boring...until I spotted my hot neighbor, with his looming height and eerie green eyes. Things were looking up. And then he opened his mouth. Daemon is infuriating. Arrogant. Stab-worthy. We do not get along. At all. But when a stranger attacks me and Daemon literally freezes time with a wave of his hand, well, something...unexpected happens. The hot alien living next door marks me. You heard me. Alien. Turns out Daemon and his sister have a galaxy of enemies wanting to steal their abilities, and Daemon's touch has me lit up like the Vegas Strip. The only way I'm getting out of this alive is by sticking close to Daemon until my alien mojo fades. If I don't kill him first, that is. Read the entire bestselling series! #1: Obsidian (from Katy's point of view) #2: Onyx (from Katy's point of view) #3: Opal (from Katy's point of view) #4: Origin #5: Opposition Oblivion (Books 1-3 from Daemon's point of view) CAN BE READ FIRST OR AFTER KATY'S POV! Prequel: Shadows (Dawson's story)",2024-07-02,0,0,Young Adult Fiction,Entangled: Teen,en,"http://books.google.co.in/books?id=w6bvEAAAQBAJ&dq=Obsidian+(Lux,+%231)+Jennifer+L.+Armentrout&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=w6bvEAAAQBAJ&dq=Obsidian+(Lux,+%231)+Jennifer+L.+Armentrout&hl=&source=gbs_api",1649376111,9781649376114
